phi_i theta_i phi_o theta_o brdf
75.0 -180.0 47.0 0.0 0.1666
75.0 -180.0 48.0 0.0 0.1809
75.0 -180.0 49.0 0.0 0.1964
75.0 -180.0 50.0 0.0 0.2147
75.0 -180.0 51.0 0.0 0.2342
75.0 -180.0 52.0 0.0 0.2644
75.0 -180.0 53.0 0.0 0.2863
75.0 -180.0 54.0 0.0 0.3241
75.0 -180.0 55.0 0.0 0.3531
75.0 -180.0 56.0 0.0 0.3951
75.0 -180.0 57.0 0.0 0.4439
75.0 -180.0 58.0 0.0 0.4985
75.0 -180.0 59.0 0.0 0.5534
75.0 -180.0 60.0 0.0 0.6311
75.0 -180.0 61.0 0.0 0.7141
75.0 -180.0 62.0 0.0 0.8142
75.0 -180.0 63.0 0.0 0.9365
75.0 -180.0 64.0 0.0 1.067
75.0 -180.0 65.0 0.0 1.261
75.0 -180.0 66.0 0.0 1.481
75.0 -180.0 67.0 0.0 1.691
75.0 -180.0 68.0 0.0 1.948
75.0 -180.0 69.0 0.0 2.338
75.0 -180.0 70.0 0.0 2.774
75.0 -180.0 71.0 0.0 3.345
75.0 -180.0 72.0 0.0 3.973
75.0 -180.0 73.0 0.0 4.793
75.0 -180.0 74.0 0.0 5.636
75.0 -180.0 75.0 0.0 6.833
75.0 -180.0 76.0 0.0 7.929
75.0 -180.0 77.0 0.0 8.86
75.0 -180.0 78.0 0.0 10.25
75.0 -180.0 79.0 0.0 11.44
75.0 -180.0 80.0 0.0 12.06
75.0 -180.0 81.0 0.0 13.24
75.0 -180.0 82.0 0.0 13.66
75.0 -180.0 83.0 0.0 14.03
75.0 -180.0 84.0 0.0 13.82
75.0 -180.0 85.0 0.0 13.38
75.0 -180.0 86.0 0.0 12.52
75.0 -180.0 87.0 0.0 11.84
75.0 -180.0 88.0 0.0 9.22
