satellite_name,norad_cat_id,observation_time_utc,observation_time_uncertainty_sec,apparent_magnitude,apparent_magnitude_uncertainty,observer_latitude_deg,observer_longitude_deg,observer_altitude_m,limiting_magnitude,instrument,observing_mode,observing_filter,observer_orcid,satellite_right_ascension_deg,satellite_declination_deg,sigma_2_ra,sigma_ra_sigma_dec,sigma_2_dec,range_to_satellite_km,range_to_satellite_uncertainty_km,range_rate_of_satellite_km_per_sec,range_rate_of_satellite_uncertainty_km_per_sec,comments,data_archive_link,mpc_code,sat_ra_deg_satchecker,sat_dec_deg_satchecker,range_to_sat_km_satchecker,range_rate_sat_km_s_satchecker,ddec_deg_s_satchecker,dra_cosdec_deg_s_satchecker,phase_angle_deg_satchecker,alt_deg_satchecker,az_deg_satchecker,illuminated,international_designator,generation
STARLINK-30159,57440,2023-09-02T17:48:42.000Z,0.3,6.59,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,263.2257869,19.2685246,658.554963,-3.1877994,0.2053396,0.5283658,81.4518423,56.8897021,231.0518536,True,2023-105L,v2 mini
STARLINK-30159,57440,2023-09-02T17:48:48.000Z,0.3,6.47,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,266.7035327,20.4975012,640.48979,-2.8289139,0.203755,0.5616609,78.5186959,59.7854302,227.4001223,True,2023-105L,v2 mini
STARLINK-30159,57440,2023-09-02T17:48:53.000Z,0.3,6.3,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,269.7850784,21.5075173,627.141192,-2.5070802,0.1997794,0.5888499,75.96628,62.212112,223.6524699,True,2023-105L,v2 mini
STARLINK-30159,57440,2023-09-02T17:48:58.000Z,0.3,6.21,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,273.0315907,22.4909057,615.452016,-2.1653268,0.1930536,0.6148472,73.3254852,64.6028855,219.0715305,True,2023-105L,v2 mini
STARLINK-30159,57440,2023-09-02T17:49:00.000Z,0.3,6.23,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,274.3751976,22.873618,611.262866,-2.0233357,0.1895377,0.6247509,72.2471824,65.535329,216.9561234,True,2023-105L,v2 mini
STARLINK-30200,57306,2023-09-02T17:51:00.000Z,0.3,6.86,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,255.9898756,14.5446549,725.18404,-2.752509,-0.054531,0.5282533,87.4360379,48.5855818,236.0818572,True,2023-096S,v2 mini
STARLINK-30200,57306,2023-09-02T17:51:04.000Z,0.3,6.76,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,258.2012957,14.3104094,714.626527,-2.5245141,-0.06265,0.5424213,85.2844304,49.6997873,233.2915282,True,2023-096S,v2 mini
STARLINK-30200,57306,2023-09-02T17:51:09.000Z,0.3,6.61,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,261.041429,13.9709858,702.744858,-2.2256359,-0.0731851,0.558914,82.512829,51.0237618,229.5038416,True,2023-096S,v2 mini
STARLINK-30200,57306,2023-09-02T17:51:14.000Z,0.3,6.41,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,263.9577646,13.5781096,692.39441,-1.912174,-0.0839975,0.5736976,79.6562877,52.2444339,225.3724121,True,2023-096S,v2 mini
STARLINK-30200,57306,2023-09-02T17:51:19.000Z,0.3,6.15,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,266.9397321,13.1308731,683.645133,-1.5854224,-0.0948909,0.5863955,76.7234627,53.3306864,220.8975787,True,2023-096S,v2 mini
STARLINK-30200,57306,2023-09-02T17:51:24.000Z,0.3,6.03,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,269.9749638,12.6294258,676.559445,-1.247083,-0.1056408,0.5966577,73.7249385,54.2504802,216.0964236,True,2023-096S,v2 mini
STARLINK-30200,57306,2023-09-02T17:51:28.000Z,0.3,6.0,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,272.4322472,12.1900731,672.124492,-0.9694546,-0.1139752,0.6029087,71.287022,54.8456865,212.0450814,True,2023-096S,v2 mini
STARLINK-30177,57305,2023-09-02T17:55:43.000Z,0.3,7.04,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.8688008,13.6894105,799.035415,-3.6039506,-0.0354319,0.450938,95.1224049,42.0598868,245.0493806,True,2023-096R,v2 mini
STARLINK-30177,57305,2023-09-02T17:55:48.000Z,0.3,6.88,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,250.2363771,13.493246,781.574917,-3.3776755,-0.0431389,0.469535,92.8147733,43.4411878,242.5627978,True,2023-096R,v2 mini
STARLINK-30177,57305,2023-09-02T17:55:53.000Z,0.3,6.61,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,252.6969349,13.2571053,765.283785,-3.1361651,-0.0514153,0.4879087,90.4110744,44.8131161,239.8441865,True,2023-096R,v2 mini
STARLINK-30177,57305,2023-09-02T17:55:58.000Z,0.3,6.57,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,255.2480797,12.9782616,750.238776,-2.879273,-0.0602091,0.5057934,87.9124022,46.1602681,236.8738277,True,2023-096R,v2 mini
STARLINK-30177,57305,2023-09-02T17:56:03.000Z,0.3,6.62,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,257.8859956,12.6543091,736.516435,-2.6070932,-0.0694408,0.5228914,85.3211664,47.4643312,233.6335916,True,2023-096R,v2 mini
STARLINK-30177,57305,2023-09-02T17:56:08.000Z,0.3,6.61,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,260.6051959,12.2833214,724.192475,-2.320017,-0.0790005,0.5388797,82.6413826,48.7040388,230.1089605,True,2023-096R,v2 mini
STARLINK-30177,57305,2023-09-02T17:56:13.000Z,0.3,6.48,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,263.3985069,11.8639984,713.339803,-2.0187663,-0.0887483,0.5534207,79.8787477,49.8554922,226.2914273,True,2023-096R,v2 mini
STARLINK-30177,57305,2023-09-02T17:56:18.000Z,0.3,6.3,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,266.2571309,11.3958009,704.026592,-1.7044132,-0.0985164,0.5661763,77.0406483,50.8928373,222.181337,True,2023-096R,v2 mini
STARLINK-30177,57305,2023-09-02T17:56:23.000Z,0.3,6.15,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,269.1705867,10.8790984,696.314974,-1.3784062,-0.1081142,0.5768241,74.1362993,51.7893005,217.7911939,True,2023-096R,v2 mini
STARLINK-30177,57305,2023-09-02T17:56:27.000Z,0.3,6.13,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,271.5328493,10.431695,691.335401,-1.1104147,-0.1155325,0.5836291,71.7723936,52.3874224,214.0952516,True,2023-096R,v2 mini
STARLINK-30202,57293,2023-09-04T16:58:33.000Z,0.3,7.33,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,243.4852616,14.1930284,714.737569,-2.8990673,-0.0525504,0.5320279,100.9534344,47.4896866,237.2284983,True,2023-096D,v2 mini
STARLINK-30202,57293,2023-09-04T16:58:38.000Z,0.3,7.31,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,246.2773229,13.9048262,700.95279,-2.6119904,-0.0628293,0.5511633,98.2300538,48.9194899,233.7848055,True,2023-096D,v2 mini
STARLINK-30202,57293,2023-09-04T16:58:43.000Z,0.3,7.24,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,249.1608809,13.5639555,688.645157,-2.3083609,-0.0735925,0.5689845,95.4089142,50.2782278,230.0037865,True,2023-096D,v2 mini
STARLINK-30202,57293,2023-09-04T16:58:48.000Z,0.3,7.22,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,252.1273262,13.1683867,677.895286,-1.9890296,-0.0846736,0.5850698,92.496684,51.5363358,225.8716374,True,2023-096D,v2 mini
STARLINK-30202,57293,2023-09-04T16:58:53.000Z,0.3,7.16,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,255.165835,12.7170326,668.778724,-1.6552968,-0.0958661,0.5989977,89.5022632,52.6613832,221.3866195,True,2023-096D,v2 mini
STARLINK-30202,57293,2023-09-04T16:58:58.000Z,0.3,7.05,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,258.2635501,12.2099248,661.36334,-1.3089182,-0.1069311,0.6103707,86.4367158,53.6196429,216.56392,True,2023-096D,v2 mini
STARLINK-30202,57293,2023-09-04T16:59:02.000Z,0.3,6.91,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,260.7746197,11.7649061,656.6951,-1.0241655,-0.1155166,0.6173935,83.9417491,54.2440673,212.4862596,True,2023-096D,v2 mini
STARLINK-30202,57293,2023-09-04T16:59:08.000Z,0.3,6.67,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,264.5768218,11.0348813,651.855584,-0.587374,-0.1276309,0.6241343,80.1462095,54.9087191,206.0746567,True,2023-096D,v2 mini
STARLINK-30202,57293,2023-09-04T16:59:13.000Z,0.3,6.62,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,267.7593071,10.3734801,649.841466,-0.2176984,-0.1367445,0.6260723,76.9524268,55.1887361,200.5505569,True,2023-096D,v2 mini
STARLINK-30196,57448,2023-09-04T17:03:42.000Z,0.3,7.23,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,243.2066962,17.7461927,711.740298,-4.1242111,0.2042023,0.4351241,101.4943701,49.2017254,242.4402643,True,2023-105U,v2 mini
STARLINK-30196,57448,2023-09-04T17:03:47.000Z,0.3,7.24,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,245.5682068,18.7790497,691.678606,-3.8972008,0.2087423,0.4620995,99.3343287,51.4606082,240.9498138,True,2023-105U,v2 mini
STARLINK-30196,57448,2023-09-04T17:03:52.000Z,0.3,7.1,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,248.0904431,19.8315831,672.801661,-3.6500794,0.2120047,0.4902096,97.0509413,53.8179095,239.2022401,True,2023-105U,v2 mini
STARLINK-30196,57448,2023-09-04T17:03:57.000Z,0.3,7.04,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,250.7819414,20.8964618,655.212575,-3.3819297,0.2136084,0.5191803,94.6426093,56.2660968,237.1297317,True,2023-105U,v2 mini
STARLINK-30196,57448,2023-09-04T17:04:02.000Z,0.3,7.0,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,253.6497476,21.9643607,639.018316,-3.0921321,0.2131399,0.5486285,92.1097194,58.7918991,234.6405495,True,2023-105U,v2 mini
STARLINK-30196,57448,2023-09-04T17:04:06.000Z,0.3,7.0,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,256.0743142,22.8132632,627.140186,-2.8445408,0.2109872,0.5721968,89.9954881,60.854477,232.2661635,True,2023-105U,v2 mini
STARLINK-30196,57448,2023-09-04T17:04:12.000Z,0.3,6.98,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,259.9305742,24.0614766,611.249427,-2.4472271,0.2043083,0.6068163,86.6843246,63.9796487,227.8613429,True,2023-105U,v2 mini
STARLINK-30196,57448,2023-09-04T17:04:15.000Z,0.3,6.93,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,261.9566394,24.6671821,604.220828,-2.2372867,0.199251,0.6234531,84.9698031,65.5346448,225.1729009,True,2023-105U,v2 mini
STARLINK-30210,57292,2023-09-04T17:04:39.000Z,0.3,7.23,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,242.736485,14.1334575,751.582527,-3.085731,-0.0473451,0.4990644,101.6755179,46.038167,239.6613363,True,2023-096C,v2 mini
STARLINK-30210,57292,2023-09-04T17:04:44.000Z,0.3,7.43,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,245.3558731,13.8738899,736.806509,-2.8219959,-0.0565795,0.5173953,99.1211438,47.4378954,236.5776225,True,2023-096C,v2 mini
STARLINK-30210,57292,2023-09-04T17:04:49.000Z,0.3,7.34,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,248.0642559,13.5668581,723.388446,-2.542605,-0.0663124,0.534825,96.4727364,48.7897112,233.2001444,True,2023-096C,v2 mini
STARLINK-30210,57292,2023-09-04T17:04:54.000Z,0.3,7.3,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,250.855375,13.2101554,711.405653,-2.2480403,-0.0764243,0.5510038,93.7348808,50.0699584,229.5121924,True,2023-096C,v2 mini
STARLINK-30210,57292,2023-09-04T17:04:59.000Z,0.3,7.26,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,253.7212095,12.8022488,700.931883,-1.9391326,-0.086762,0.5655698,90.9138963,51.2520593,225.5041069,True,2023-096C,v2 mini
STARLINK-30210,57292,2023-09-04T17:05:04.000Z,0.3,7.17,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,256.651856,12.3424609,692.036059,-1.6171029,-0.0971408,0.5781644,88.0180346,52.3072529,221.1771273,True,2023-096C,v2 mini
STARLINK-30210,57292,2023-09-04T17:05:09.000Z,0.3,7.08,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,259.6357042,11.8311065,684.779982,-1.2835627,-0.1073506,0.5884517,85.0574007,53.2059766,216.5471894,True,2023-096C,v2 mini
STARLINK-30210,57292,2023-09-04T17:05:14.000Z,0.3,6.8,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,262.6597235,11.2695809,679.216293,-0.9404898,-0.1171662,0.5961389,82.0437642,53.9197927,211.6480777,True,2023-096C,v2 mini
STARLINK-30210,57292,2023-09-04T17:05:19.000Z,0.3,6.69,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,265.7096296,10.6604314,675.387043,-0.5902037,-0.1263595,0.6009952,78.9904832,54.4236975,206.5332068,True,2023-096C,v2 mini
STARLINK-30210,57292,2023-09-04T17:05:23.000Z,0.3,6.69,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,268.158076,10.1412519,673.592853,-0.3065127,-0.1331197,0.6027369,76.5290699,54.662624,202.3336154,True,2023-096C,v2 mini
STARLINK-30239,57291,2023-09-04T17:09:43.000Z,0.3,7.43,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,245.1882929,12.2425132,759.368305,-2.887432,-0.064204,0.4989379,99.1342647,45.3039167,236.6764774,True,2023-096B,v2 mini
STARLINK-30239,57291,2023-09-04T17:09:48.000Z,0.3,7.36,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,247.7825263,11.8993567,745.596279,-2.6188627,-0.0731174,0.515629,96.575849,46.5625077,233.5042805,True,2023-096B,v2 mini
STARLINK-30239,57291,2023-09-04T17:09:53.000Z,0.3,7.28,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,250.4559717,11.5108931,733.203787,-2.335709,-0.082305,0.5312709,93.9312511,47.7590666,230.0654421,True,2023-096B,v2 mini
STARLINK-30239,57291,2023-09-04T17:09:58.000Z,0.3,7.29,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,253.2019046,11.0760786,722.262272,-2.0386529,-0.0916325,0.5455439,91.2059269,48.8713805,226.3531774,True,2023-096B,v2 mini
STARLINK-30239,57291,2023-09-04T17:10:03.000Z,0.3,7.26,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,256.0120753,10.5945935,712.838678,-1.7287096,-0.100941,0.5581269,88.4069439,49.87552,222.3686827,True,2023-096B,v2 mini
STARLINK-30239,57291,2023-09-04T17:10:08.000Z,0.3,7.18,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,258.8766379,10.0669768,704.994239,-1.4072543,-0.1100514,0.5687122,85.543123,50.7467649,218.1239317,True,2023-096B,v2 mini
STARLINK-30239,57291,2023-09-04T17:10:13.000Z,0.3,6.97,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,261.7843577,9.4946988,698.782402,-1.0760086,-0.1187722,0.577022,82.6249035,51.4610086,213.6438505,True,2023-096B,v2 mini
STARLINK-30239,57291,2023-09-04T17:10:18.000Z,0.3,6.81,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,264.7229089,8.8801826,694.247063,-0.737004,-0.1269103,0.5828259,79.664111,51.9964643,208.9674496,True,2023-096B,v2 mini
STARLINK-30239,57291,2023-09-04T17:10:23.000Z,0.3,6.82,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,267.679034,8.2268148,691.421399,-0.3925472,-0.1342811,0.5859553,76.6738487,52.3354683,204.1476135,True,2023-096B,v2 mini
STARLINK-30248,57610,2023-09-14T01:12:48.000Z,0.3,5.09,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,15.2291426,19.3411545,654.7514,-4.0180333,0.2225112,0.4817009,32.8476105,50.8891148,243.6912698,True,2023-119J,v2 mini
STARLINK-30248,57610,2023-09-14T01:12:53.000Z,0.3,5.09,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,17.8754456,20.4649466,635.297275,-3.7596384,0.2266962,0.5138031,35.4625723,53.398622,242.0136139,True,2023-119J,v2 mini
STARLINK-30248,57610,2023-09-14T01:12:56.000Z,0.3,5.22,0.1,43.65,41.431,2030.0,10.0,MMT9,CMOS,CLEAR,0009-0000-3667-6967,,,,,,,,,,Data from MMT9 with permission; mag is 5 s avg; Clear is equivalent to V; NORAD ID from C. Bassa,,,19.5561641,21.1476754,624.265938,-3.5931205,0.228301,0.5336779,37.1102075,54.9594513,240.8524727,True,2023-119J,v2 mini
